0	0.125
1	0.125
2	0.125
3	0.125
4	0.125
5	0.125
6	0.125
7	0.125
8	0.125
9	0.125
10	0.125
11	0.125
12	0.125
13	0.125
14	0.125
15	0.125
16	0.125
17	0.125
18	0.125
19	0.125
20	0.125
21	0.125
22	0.125
23	0.125
24	0.125
25	0.125
26	0.125
27	0.125
28	0.125
29	0.125
30	0.125
31	0.125
32	0.125
33	0.125
34	0.125
35	0.125
36	0.125
37	0.125
38	0.125
39	0.125
40	0.125
41	0.125
42	0.125
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
50	0.125
51	0.125
52	0.125
53	0.125
54	0.125
55	0.125
56	0.125
57	0.125
58	0.125
59	0.125
60	0.125
61	0.125
62	0.125
63	0.125
64	0.125
65	0.125
66	0.125
67	0.125
68	0.125
69	0.125
70	0.125
71	0.125
