0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.125
44	0.125
45	0.125
46	0.125
47	0.125
48	0.125
49	0.125
50	0.125
51	0.125
52	0.125
53	0.125
54	0.125
55	0.125
56	0.125
57	0.125
58	0.125
59	0.125
60	0.125
61	0.125
62	0.125
63	0.125
64	0.125
65	0.125
66	0.125
67	0.125
68	0.125
69	0.125
70	0.125
71	0.125
72	0.125
73	0.125
74	0.125
75	0.125
76	0.125
77	0.125
78	0.125
79	0.125
80	0.125
81	0.125
82	0.125
83	0.125
84	0.125
85	0.125
86	0.125
87	0.125
88	0.125
89	0.125
90	0.125
91	0.125
92	0.125
93	0.125
94	0.125
95	0.125
96	0.125
97	0.125
98	0.125
99	0.125
100	0.125
101	0.125
102	0.125
103	0.125
104	0.125
105	0.125
106	0.125
107	0.125
108	0.125
109	0.125
110	0.125
111	0.125
112	0.125
113	0.125
114	0.125
115	0.125
116	0.125
117	0.125
118	0.125
119	0.125
120	0.125
121	0.125
122	0.125
123	0.125
124	0.125
125	0.125
126	0.125
127	0.125
128	0.125
129	0.125
130	0.125
131	0.125
132	0.125
133	0.125
134	0.125
135	0.125
136	0.125
137	0.125
138	0.125
139	0.125
140	0.125
141	0.125
142	0.125
143	0.125
144	0.125
145	0.125
146	0.125
147	0.125
148	0.125
149	0.125
150	0.125
151	0.125
152	0.125
153	0.125
154	0.125
155	0.125
156	0.125
157	0.125
158	0.125
159	0.125
160	0.125
161	0.125
162	0.125
163	0.125
164	0.125
165	0.125
166	0.125
167	0.125
168	0.125
169	0.125
170	0.125
171	0.125
172	0.125
173	0.125
174	0.125
175	0.125
176	0.125
177	0.125
178	0.125
179	0.125
180	0.125
181	0.125
182	0.125
183	0.125
184	0.125
185	0.125
186	0.125
187	0.125
188	0.125
189	0.125
190	0.125
191	0.125
192	0.125
193	0.125
194	0.125
195	0.125
196	0.125
197	0.125
198	0.125
199	0.125
